Year,Week,Load 1,Discharge 1,Voyage 1,Line 1,Load 2,Discharge 2,Voyage 2,Line 2,Full/Empty,ContainerType,ContainerSize,Owner,ContractType,Total
2025,7,IS REY,IS RFJ,BRU506,Red Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,IS VES,SKO507,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,IS VES,SKO507,Yellow Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,IS REY,IS VES,SKO507,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,7,IS REY,IS VES,SKO507,Yellow Line,,,,,E,45R1,40.0,CARRIER,LONG,1
2025,7,IS REY,NL RTM,JOR507,Blue Line,,,,,E,22G1,20.0,LEASED,ONEWAY,2
2025,7,IS REY,NL RTM,JOR507,Blue Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,7,IS REY,NL RTM,JOR507,Blue Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,IS REY,NL RTM,JOR507,Blue Line,,,,,F,45G1,40.0,LEASED,MASTER,1
2025,7,IS REY,NL RTM,JOR507,Blue Line,,,,,E,42U1,40.0,CARRIER,LONG,1
2025,7,IS REY,NL RTM,JOR507,Blue Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,7,IS REY,NL RTM,JOR507,Blue Line,,,,,F,LNRB,45.0,LEASED,PURCHASE,1
2025,7,IS REY,NL RTM,JOR507,Blue Line,,,,,E,22U1,20.0,CARRIER,PURCHASE_AGREEMENT,3
2025,7,IS REY,NL RTM,JOR507,Blue Line,,,,,E,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,7,IS REY,PL SWI,SKO507,Yellow Line,,,,,E,42P3,40.0,CARRIER,LONG,1
2025,7,IS REY,SE HEL,BRU506,Red Line,,,,,F,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,SE HEL,BRU506,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,SE HEL,BRU506,Red Line,,,,,E,45R1,40.0,CARRIER,LONG,1
2025,7,IS REY,US PWM,AVA507,Green Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,US PWM,AVA507,Green Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,IS RFJ,DE BRV,BRU506,Red Line,,,,,F,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS RFJ,DE BRV,BRU506,Red Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,7,IS RFJ,FO THO,BRU506,Red Line,FO THO,PL SWI,SKO507,Yellow Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS RFJ,FO THO,BRU506,Red Line,,,,,F,22R1,20.0,LEASED,PURCHASE,1
2025,7,IS REY,FO THO,LAG507,Red Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,7,IS REY,FO THO,SEL508,Yellow Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,7,IS REY,FO THO,LAG507,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,2
2025,7,NL RTM,GB TEE,VED506,Blue Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,NL RTM,IS GRT,VED506,Blue Line,,,,,E,22GB,20.0,CARRIER,CABOTAGE,1
2025,7,NL RTM,IS GRT,VED506,Blue Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,7,NL RTM,IS GRT,VED506,Blue Line,,,,,E,22G1,20.0,CARRIER,LONG,13
2025,7,NL RTM,IS GRT,VED506,Blue Line,,,,,E,45P3,40.0,CARRIER,LONG,6
2025,7,NL RTM,IS GRT,VED506,Blue Line,,,,,E,22G1,20.0,LEASED,MASTER,4
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,1
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,F,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,NL RTM,IS REY,VED506,Blue Line,IS REY,US PWM,BAK508,Green Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,7,NL RTM,IS REY,VED506,Blue Line,IS REY,FO THO,SEL508,Yellow Line,F,45G1,40.0,CARRIER,CABOTAGE,2
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,F,42P3,40.0,CARRIER,LONG,1
2025,7,NL RTM,IS REY,VED506,Blue Line,IS REY,CA NWP,VIV509,Green Line,F,45P3,40.0,CARRIER,LONG,2
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,7,NL RTM,IS REY,VED506,Blue Line,IS REY,US PWM,BAK508,Green Line,F,45G1,40.0,CARRIER,LONG,2
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,9
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,F,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,2
2025,7,NL RTM,IS REY,VED506,Blue Line,IS REY,IS RFJ,LAG507,Red Line,F,4EG1,40.0,LEASED,MASTER,1
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,F,22G1,20.0,LEASED,ONEWAY,8
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,F,22G1,20.0,SHIPPER,,1
2025,7,NL RTM,IS REY,VED506,Blue Line,IS REY,US PWM,BAK508,Green Line,F,22K0,20.0,SHIPPER,,1
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,E,22G1,20.0,CARRIER,LONG,1
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,F,45G1,40.0,LEASED,,1
2025,7,NL RTM,IS REY,VED506,Blue Line,,,,,F,45G1,40.0,SHIPPER,ONEWAY,1
2025,7,NO FRK,IS REY,LAG506,Yellow Line,,,,,F,42P3,40.0,CARRIER,CABOTAGE,1
2025,7,NO FRK,IS REY,LAG506,Yellow Line,,,,,F,22G1,20.0,CARRIER,LONG,2
2025,7,NO FRK,IS REY,LAG506,Yellow Line,IS REY,CA NWP,VIV509,Green Line,F,45G1,40.0,CARRIER,LONG,1
2025,7,NO FRK,IS REY,LAG506,Yellow Line,IS REY,CA NWP,VIV509,Green Line,F,22G1,20.0,CARRIER,LONG,1
2025,7,NO FRK,IS REY,LAG506,Yellow Line,,,,,F,22K0,20.0,CARRIER,LONG,1
2025,7,NO FRK,IS REY,LAG506,Yellow Line,,,,,F,45G1,40.0,CARRIER,LONG,3
2025,7,NO FRK,IS REY,LAG506,Yellow Line,IS REY,NL RTM,JOR509,Blue Line,F,22K0,20.0,SHIPPER,,1
2025,7,NO FRK,IS REY,LAG506,Yellow Line,,,,,F,22K0,20.0,SHIPPER,,1
2025,7,NO FRK,IS REY,LAG506,Yellow Line,,,,,F,42P3,40.0,LEASED,PURCHASE,1
2025,7,SE HEL,FO THO,TUK505,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,7,SE HEL,IS REY,TUK505,Red Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,7,SE HEL,IS REY,TUK505,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,5
2025,7,SE HEL,IS REY,TUK505,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,8
2025,7,SE HEL,IS REY,TUK505,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,US PWM,CA HAL,BAK505,Green Line,,,,,E,45P3,40.0,CARRIER,LONG,1
2025,7,US PWM,CA HAL,BAK505,Green Line,,,,,E,42P3,40.0,LEASED,MASTER,1
2025,7,US PWM,CA NWP,BAK505,Green Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,7,US PWM,IS REY,VIV506,Green Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,7,US PWM,IS REY,BAK505,Green Line,IS REY,NL RTM,JOR509,Blue Line,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,7,US PWM,IS REY,VIV506,Green Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,US PWM,IS REY,BAK505,Green Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,US PWM,IS REY,VIV506,Green Line,IS REY,NL RTM,VED510,Blue Line,F,45G1,40.0,CARRIER,LONG,6
2025,7,US PWM,IS REY,VIV506,Green Line,IS REY,NL RTM,VED510,Blue Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,US PWM,IS REY,BAK505,Green Line,IS REY,NL RTM,JOR509,Blue Line,F,45R1,40.0,CARRIER,LONG,1
2025,7,US PWM,IS REY,BAK505,Green Line,,,,,E,22G1,20.0,CARRIER,LONG,1
2025,7,US PWM,IS REY,BAK505,Green Line,,,,,E,45G1,40.0,CARRIER,LONG,4
2025,7,US PWM,IS REY,VIV506,Green Line,,,,,E,45RB,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,US PWM,IS REY,VIV506,Green Line,,,,,E,22G1,20.0,LEASED,MASTER,2
2025,8,CA HAL,IS REY,AVA507,Green Line,IS REY,DK AAR,DET510,Red Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,8,CA HAL,IS REY,VIV506,Green Line,,,,,F,45G1,40.0,CARRIER,LONG,2
2025,8,CA HAL,IS REY,VIV506,Green Line,IS REY,IS RFJ,BRU509,Red Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,CA HAL,IS REY,AVA507,Green Line,IS REY,NL RTM,JOR511,Blue Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,8,CA HAL,IS REY,VIV506,Green Line,IS REY,GB IMM,LAG510,Yellow Line,F,45R1,40.0,CARRIER,LONG,1
2025,8,CA HAL,IS REY,VIV506,Green Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,8,CA HAL,IS REY,VIV506,Green Line,,,,,E,45R1,40.0,CARRIER,LONG,1
2025,8,CA HAL,IS REY,VIV506,Green Line,,,,,E,45G1,40.0,LEASED,PURCHASE,1
2025,8,CA HAL,IS REY,VIV506,Green Line,,,,,E,45G1,40.0,SHIPPER,,1
2025,8,DE BRV,IS REY,BRU506,Red Line,,,,,F,42U1,40.0,CARRIER,LONG,1
2025,8,DE BRV,IS REY,BRU506,Red Line,IS REY,IS VES,LAG510,Yellow Line,F,42P3,40.0,CARRIER,LONG,1
2025,8,DE BRV,IS REY,BRU506,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,5
2025,8,DE BRV,IS REY,BRU506,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,8,DE BRV,IS REY,BRU506,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,8,DE BRV,IS REY,BRU506,Red Line,IS REY,IS RFJ,TUK508,Red Line,F,45R1,40.0,CARRIER,LONG,1
2025,8,DE BRV,IS REY,BRU506,Red Line,IS REY,IS VES,LAG510,Yellow Line,F,42P3,40.0,LEASED,MASTER,1
2025,8,DE BRV,IS REY,BRU506,Red Line,,,,,F,42G1,40.0,LEASED,ONEWAY,1
2025,8,DE BRV,IS REY,BRU506,Red Line,,,,,F,22G1,20.0,SHIPPER,,1
2025,8,DE BRV,SE HEL,BRU506,Red Line,,,,,E,45R1,40.0,CARRIER,LONG,1
2025,8,DK AAR,FO THO,SKO507,Yellow Line,,,,,E,45R1,40.0,LEASED,ONEWAY,9
2025,8,DK AAR,FO THO,SKO507,Yellow Line,,,,,F,45U1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,DK AAR,FO THO,SKO507,Yellow Line,,,,,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,DK AAR,FO THO,SKO507,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,DK AAR,FO THO,SKO507,Yellow Line,,,,,F,45R1,40.0,SHIPPER,,1
2025,8,DK AAR,FO THO,SKO507,Yellow Line,,,,,F,45R1,40.0,LEASED,ONEWAY,2
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,E,45G1,40.0,LEASED,ONEWAY,2
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,7
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,45U1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,DK AAR,IS REY,BRU506,Red Line,IS REY,US PWM,VIV509,Green Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,DK AAR,IS REY,SKO507,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,5
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,8,DK AAR,IS REY,SKO507,Yellow Line,IS REY,IS RFJ,BRU509,Red Line,F,4EG1,40.0,CARRIER,LONG,1
2025,8,DK AAR,IS REY,BRU506,Red Line,IS REY,IS RFJ,TUK508,Red Line,F,4EG1,40.0,CARRIER,LONG,1
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,42U1,40.0,CARRIER,LONG,1
2025,8,DK AAR,IS REY,SKO507,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,5
2025,8,DK AAR,IS REY,BRU506,Red Line,IS REY,US PWM,VIV509,Green Line,F,45R1,40.0,CARRIER,LONG,2
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,22G1,20.0,LEASED,ONEWAY,1
2025,8,DK AAR,IS REY,BRU506,Red Line,,,,,F,45R1,40.0,LEASED,MASTER,1
2025,8,FO THO,DE BRV,DET507,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,8,FO THO,DE BRV,DET507,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,FO THO,DE BRV,DET507,Red Line,,,,,E,42U1,40.0,CARRIER,LONG,2
2025,8,FO THO,DE BRV,DET507,Red Line,,,,,E,45U1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,FO THO,DE BRV,DET507,Red Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,FO THO,DK AAR,DET507,Red Line,,,,,F,42U1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,FO THO,DK AAR,DET507,Red Line,,,,,F,45U1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,FO THO,DK AAR,DET507,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,FO THO,DK AAR,DET507,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,8,FO THO,DK AAR,DET507,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,FO THO,DK AAR,DET507,Red Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,8,FO THO,DK AAR,DET507,Red Line,,,,,E,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,2
2025,8,FO THO,DK AAR,DET507,Red Line,,,,,E,22G1,20.0,LEASED,MASTER,3
2025,8,FO THO,GB IMM,SEL508,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,FO THO,IS REY,LAG507,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,FO THO,IS REY,LAG507,Red Line,IS REY,CA NWP,VIV509,Green Line,F,22G1,20.0,CARRIER,LONG,1
2025,8,FO THO,IS REY,LAG507,Red Line,IS REY,US PWM,VIV509,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,8,FO THO,IS REY,LAG506,Yellow Line,IS REY,US PWM,BAK508,Green Line,F,45R1,40.0,LEASED,ONEWAY,1
2025,8,FO THO,IS REY,LAG507,Red Line,IS REY,IS RFJ,TUK508,Red Line,F,45R1,40.0,LEASED,ONEWAY,1
2025,8,FO THO,SE HEL,DET507,Red Line,,,,,F,45P3,40.0,CARRIER,LONG,1
2025,8,FO THO,SE HEL,DET507,Red Line,,,,,F,22G1,20.0,LEASED,PURCHASE,1
2025,8,FO THO,SE HEL,DET507,Red Line,,,,,E,45R1,40.0,CARRIER,LONG,2
2025,8,GB IMM,FO THO,SKO507,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,GB IMM,FO THO,SKO507,Yellow Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,GB IMM,IS REY,SKO507,Yellow Line,IS REY,US PWM,VIV509,Green Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,GB TEE,IS REY,JOR507,Blue Line,IS REY,IS VES,LAG510,Yellow Line,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,GB TEE,IS REY,JOR507,Blue Line,IS REY,CA HAL,VIV509,Green Line,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,GB TEE,IS REY,JOR507,Blue Line,IS REY,CA HAL,AVA510,Green Line,F,22G1,20.0,CARRIER,LONG,1
2025,8,GB TEE,IS REY,JOR507,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,GB TEE,IS REY,JOR507,Blue Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,8,GB TEE,IS REY,JOR507,Blue Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,IS GRT,IS REY,VED508,Blue Line,IS REY,SE HEL,TUK508,Red Line,F,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,IS GRT,IS REY,VED508,Blue Line,IS REY,US PWM,BAK508,Green Line,F,22G1,20.0,CARRIER,LONG,1
2025,8,IS GRT,IS REY,VED508,Blue Line,IS REY,SE HEL,TUK508,Red Line,F,45P3,40.0,CARRIER,LONG,3
2025,8,IS GRT,IS REY,VED508,Blue Line,IS REY,US PWM,BAK508,Green Line,F,22G1,20.0,LEASED,MASTER,1
2025,8,IS GRT,IS REY,VED508,Blue Line,,,,,E,42U1,40.0,CARRIER,LONG,1
2025,8,IS GRT,IS REY,VED508,Blue Line,,,,,E,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,IS GRT,NL RTM,VED508,Blue Line,,,,,F,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,8
2025,8,IS GRT,NL RTM,VED508,Blue Line,,,,,F,42P3,40.0,LEASED,MASTER,5
2025,8,IS GRT,NL RTM,VED508,Blue Line,,,,,F,22G1,20.0,LEASED,MASTER,2
2025,8,IS GRT,NL RTM,VED508,Blue Line,,,,,F,22G1,20.0,LEASED,PURCHASE,1
2025,8,IS GRT,NL RTM,VED508,Blue Line,,,,,E,22G1,20.0,CARRIER,LONG,1
2025,8,IS REY,FO THO,LAG507,Red Line,FO THO,DE BRV,DET507,Red Line,F,45G1,40.0,LEASED,ONEWAY,1
2025,8,IS REY,FO THO,LAG507,Red Line,FO THO,DE BRV,DET507,Red Line,F,4EG1,40.0,SHIPPER,,1
2025,8,IS REY,FO THO,SEL508,Yellow Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,IS REY,FO THO,LAG507,Red Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,8,IS REY,GB IMM,SEL508,Yellow Line,,,,,F,22K0,20.0,CARRIER,LONG,1
2025,8,IS REY,GB IMM,SEL508,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,8
2025,8,IS REY,GB TEE,VED508,Blue Line,,,,,E,45G1,40.0,CARRIER,LONG,4
2025,8,IS REY,IS GRT,VED506,Blue Line,,,,,E,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,4
2025,8,IS REY,IS RFJ,LAG507,Red Line,,,,,E,45R1,40.0,LEASED,ONEWAY,5
2025,8,IS REY,IS RFJ,LAG507,Red Line,,,,,F,45G1,40.0,LEASED,MASTER,1
2025,8,IS REY,IS VES,SEL508,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,8,IS REY,NL RTM,VED508,Blue Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,8,IS REY,NL RTM,VED508,Blue Line,,,,,F,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,IS REY,NL RTM,VED508,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,8
2025,8,IS REY,NL RTM,VED508,Blue Line,,,,,F,LNRB,45.0,CARRIER,LONG,1
2025,8,IS REY,NL RTM,VED508,Blue Line,,,,,F,45R1,40.0,CARRIER,LONG,8
2025,8,IS REY,NL RTM,VED508,Blue Line,,,,,F,22K0,20.0,SHIPPER,,1
2025,8,IS REY,NO FRK,SEL508,Yellow Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,4
2025,8,IS REY,NO FRK,SEL508,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,IS REY,NO FRK,SEL508,Yellow Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,8,IS REY,NO FRK,SEL508,Yellow Line,,,,,F,42U1,40.0,CARRIER,LONG,1
2025,8,IS REY,NO FRK,SEL508,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,IS REY,NO FRK,SEL508,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,8,IS REY,NO FRK,SEL508,Yellow Line,,,,,E,45P3,40.0,CARRIER,LONG,1
2025,8,IS REY,NO FRK,SEL508,Yellow Line,,,,,E,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,4
2025,8,IS REY,NO FRK,SEL508,Yellow Line,,,,,E,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,IS REY,NO FRK,SEL508,Yellow Line,,,,,E,42P3,40.0,LEASED,MASTER,1
2025,8,IS REY,US PWM,BAK508,Green Line,,,,,E,42P3,40.0,CARRIER,CABOTAGE,1
2025,8,IS REY,US PWM,BAK508,Green Line,,,,,F,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,8,IS REY,US PWM,BAK508,Green Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,8,IS REY,US PWM,BAK508,Green Line,,,,,F,45G1,40.0,CARRIER,LONG,17
2025,8,IS REY,US PWM,BAK508,Green Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,8,IS RFJ,FO THO,LAG507,Red Line,FO THO,DK AAR,DET507,Red Line,F,45R1,40.0,CARRIER,LONG,1
2025,8,IS RFJ,IS REY,LAG507,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,IS RFJ,IS REY,LAG507,Red Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,8,IS VES,DK AAR,SEL508,Yellow Line,,,,,E,4EG1,40.0,CARRIER,LONG,1
2025,8,IS VES,GB IMM,SEL508,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,8,NL RTM,IS GRT,JOR507,Blue Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,1
2025,8,NL RTM,IS GRT,JOR507,Blue Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,29
2025,8,NL RTM,IS GRT,JOR507,Blue Line,,,,,F,22G1,20.0,LEASED,ONEWAY,2
2025,8,NL RTM,IS GRT,JOR507,Blue Line,,,,,E,22GB,20.0,CARRIER,LONG,1
2025,8,NL RTM,IS GRT,JOR507,Blue Line,,,,,E,22GB,20.0,LEASED,MASTER,2
2025,8,NL RTM,IS REY,JOR507,Blue Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,11
2025,8,NL RTM,IS REY,JOR507,Blue Line,IS REY,US PWM,VIV509,Green Line,F,45G1,40.0,CARRIER,CABOTAGE,2
2025,8,NL RTM,IS REY,JOR507,Blue Line,IS REY,FO THO,SKO509,Yellow Line,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,8,NL RTM,IS REY,JOR507,Blue Line,,,,,F,45G1,40.0,CARRIER,LONG,12
2025,8,NL RTM,IS REY,JOR507,Blue Line,,,,,F,45P3,40.0,CARRIER,LONG,2
2025,8,NL RTM,IS REY,JOR507,Blue Line,,,,,F,42P3,40.0,CARRIER,LONG,1
2025,8,NL RTM,IS REY,JOR507,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,5
2025,8,NL RTM,IS REY,JOR507,Blue Line,IS REY,CA HAL,VIV509,Green Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,NL RTM,IS REY,JOR507,Blue Line,IS REY,IS GRT,VED508,Blue Line,F,45R1,40.0,CARRIER,LONG,1
2025,8,NL RTM,IS REY,JOR507,Blue Line,IS REY,IS VES,SKO509,Yellow Line,F,45R1,40.0,CARRIER,LONG,1
2025,8,NL RTM,IS REY,JOR507,Blue Line,,,,,F,45G1,40.0,LEASED,MASTER,2
2025,8,NL RTM,IS REY,JOR507,Blue Line,IS REY,IS RFJ,TUK508,Red Line,F,45G1,40.0,LEASED,ONEWAY,1
2025,8,NL RTM,IS REY,JOR507,Blue Line,,,,,F,42G1,40.0,LEASED,ONEWAY,1
2025,8,NL RTM,IS REY,JOR507,Blue Line,,,,,F,45R1,40.0,LEASED,ONEWAY,2
2025,8,NL RTM,IS REY,JOR507,Blue Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,NL RTM,IS REY,JOR507,Blue Line,,,,,F,22R1,20.0,LEASED,PURCHASE,2
2025,8,PL SWI,IS REY,SKO507,Yellow Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,8,PL SWI,IS REY,SKO507,Yellow Line,IS REY,CA NWP,BAK511,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,8,SE HEL,IS REY,BRU506,Red Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,SE HEL,IS REY,BRU506,Red Line,IS REY,US PWM,VIV509,Green Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,8,SE HEL,IS REY,BRU506,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,8,SE HEL,IS REY,BRU506,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,8,SE HEL,IS REY,BRU506,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,2
2025,8,SE HEL,IS REY,BRU506,Red Line,,,,,F,42P3,40.0,LEASED,MASTER,1
2025,8,SE HEL,IS REY,BRU506,Red Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,8,SE HEL,IS REY,BRU506,Red Line,,,,,F,42G1,40.0,LEASED,MASTER,1
